Dimension,Probability,No_of_blocks,Density,Cells_Processed,Shortest_Path_In_Final_Discovered_Grid,Shortest_Path_In_Full_Grid,Trajectory_length,Outcome,Time_taken
101,0.25,2466,0.2417410057837467,23,201.0,201.0,309.0,1,1.6120126247406006
101,0.25,2523,0.24732869326536613,10061,,,,0,2.5924248695373535
101,0.25,2583,0.25321046956180765,30,201.0,201.0,391.0,1,2.0439047813415527
101,0.25,2576,0.2525242623272228,232,201.0,201.0,307.0,1,1.5723350048065186
101,0.25,2587,0.2536025879815704,105,201.0,201.0,311.0,1,2.260654926300049
101,0.25,2530,0.24801490049995098,368,201.0,201.0,265.0,1,1.556851863861084
101,0.25,2514,0.2464464268208999,80,201.0,201.0,311.0,1,1.9566352367401123
101,0.25,2613,0.25615135771002845,73,201.0,201.0,329.0,1,1.7822551727294922
101,0.25,2538,0.24879913733947653,10096,,,,0,2.434825897216797
101,0.25,2502,0.2452700715616116,360,201.0,201.0,329.0,1,2.1034634113311768
101,0.25,2575,0.25242623272228215,10111,,,,0,1.8269128799438477
101,0.25,2539,0.24889716694441721,57,,,,0,0.545752763748169
101,0.25,2579,0.2528183511420449,15,201.0,201.0,313.0,1,2.1808712482452393
101,0.25,2619,0.2567395353396726,26,201.0,201.0,307.0,1,1.9514291286468506
101,0.25,2511,0.24615233800607783,465,201.0,201.0,289.0,1,1.6152684688568115
101,0.25,2574,0.25232820311734144,22,201.0,203.0,281.0,1,1.8272645473480225
101,0.25,2493,0.2443878051171454,2,,,,0,0.09515905380249023
101,0.25,2606,0.2554651504754436,56,201.0,201.0,311.0,1,1.5527925491333008
101,0.25,2530,0.24801490049995098,118,201.0,201.0,297.0,1,2.64320969581604
101,0.25,2555,0.25046564062346827,26,201.0,201.0,317.0,1,2.603458881378174
101,0.25,2600,0.2548769728457994,70,201.0,201.0,295.0,1,1.5276131629943848
101,0.25,2572,0.25213214390746,112,201.0,201.0,303.0,1,2.4134418964385986
101,0.25,2533,0.24830898931477305,47,201.0,201.0,351.0,1,1.8185222148895264
101,0.25,2602,0.2550730320556808,3,,,,0,0.10254549980163574
101,0.25,2597,0.25458288403097734,61,201.0,201.0,357.0,1,2.1543235778808594
101,0.25,2518,0.24683854524066268,91,201.0,201.0,311.0,1,1.7148795127868652
101,0.25,2597,0.25458288403097734,124,,,,0,1.1387572288513184
101,0.25,2580,0.2529163807469856,29,201.0,201.0,283.0,1,2.1590301990509033
101,0.25,2601,0.2549750024507401,37,201.0,201.0,293.0,1,1.8614041805267334
101,0.25,2571,0.2520341143025194,1,,,,0,0.06602978706359863
101,0.25,2574,0.25232820311734144,3,,,,0,0.10581278800964355
101,0.25,2603,0.25517106166062153,10073,,,,0,2.348118305206299
101,0.25,2589,0.25379864719145184,14,,,,0,0.2683403491973877
101,0.25,2598,0.25468091363591805,114,201.0,201.0,275.0,1,1.3086860179901123
101,0.25,2607,0.25556318008038426,17,201.0,201.0,325.0,1,2.4344255924224854
101,0.25,2541,0.2490932261542986,10077,,,,0,2.0897889137268066
101,0.25,2574,0.25232820311734144,90,201.0,201.0,369.0,1,2.5287697315216064
101,0.25,2591,0.2539947064013332,20,201.0,201.0,349.0,1,2.4445507526397705
101,0.25,2513,0.24634839721595922,92,201.0,201.0,357.0,1,2.520146131515503
101,0.25,2498,0.24487795314184885,42,201.0,201.0,321.0,1,2.3413379192352295
101,0.25,2531,0.2481129301048917,10081,,,,0,1.8078539371490479
