Dimension,Probability,No_of_blocks,Density,Cells_Processed,Shortest_Path_In_Final_Discovered_Grid,Shortest_Path_In_Full_Grid,Outcome,Trajectory_length,Time_taken
101,0.13,1323,0.12969316733653563,483,227.0,227.0,1,253.0,0.03291058540344238
101,0.13,1307,0.12812469365748455,531,219.0,219.0,1,245.0,0.06204414367675781
101,0.13,1338,0.131163611410646,549,229.0,219.0,1,237.0,0.07053709030151367
101,0.13,1380,0.13528085481815508,525,217.0,215.0,1,229.0,0.05289578437805176
101,0.13,1292,0.12665424958337418,498,217.0,217.0,1,217.0,0.052893638610839844
101,0.13,1375,0.13479070679345162,529,221.0,221.0,1,229.0,0.08176350593566895
101,0.13,1278,0.1252818351142045,3,,,0,,0.014963626861572266
101,0.13,1350,0.13233996666993433,536,229.0,229.0,1,237.0,0.052024126052856445
101,0.13,1293,0.12675227918831486,501,207.0,205.0,1,211.0,0.06673502922058105
101,0.13,1387,0.13596706205273992,596,243.0,231.0,1,265.0,0.09328651428222656
101,0.13,1274,0.12488971669444172,544,229.0,227.0,1,241.0,0.06550312042236328
101,0.13,1324,0.12979119694147634,544,227.0,221.0,1,241.0,0.0640113353729248
101,0.13,1383,0.13557494363297715,569,233.0,233.0,1,257.0,0.06689143180847168
101,0.13,1307,0.12812469365748455,519,217.0,217.0,1,219.0,0.08481073379516602
101,0.13,1372,0.13449661797862955,512,229.0,225.0,1,235.0,0.05569267272949219
101,0.13,1301,0.1275365160278404,566,223.0,221.0,1,277.0,0.05894064903259277
101,0.13,1308,0.12822272326242526,557,241.0,223.0,1,247.0,0.09613561630249023
101,0.13,1323,0.12969316733653563,500,219.0,219.0,1,221.0,0.03194594383239746
101,0.13,1303,0.1277325752377218,537,227.0,215.0,1,235.0,0.07304573059082031
101,0.13,1251,0.1226350357808058,531,227.0,227.0,1,237.0,0.08947563171386719
101,0.13,1319,0.12930104891677285,556,243.0,219.0,1,263.0,0.08054256439208984
101,0.13,1337,0.13106558180570532,515,219.0,215.0,1,225.0,0.05584859848022461
101,0.13,1361,0.13341829232428193,514,219.0,217.0,1,227.0,0.08320832252502441
101,0.13,1329,0.1302813449661798,518,219.0,213.0,1,225.0,0.06664896011352539
101,0.13,1349,0.13224193706499363,519,217.0,217.0,1,227.0,0.07153534889221191
101,0.13,1322,0.12959513773159495,519,225.0,225.0,1,237.0,0.053926944732666016
101,0.13,1346,0.13194784825017156,509,223.0,219.0,1,231.0,0.07353091239929199
101,0.13,1275,0.12498774629938242,553,235.0,227.0,1,249.0,0.055909156799316406
101,0.13,1298,0.12724242721301834,566,225.0,229.0,1,251.0,0.07256793975830078
101,0.13,1333,0.13067346338594255,544,229.0,219.0,1,241.0,0.07771587371826172
101,0.13,1260,0.12351730222527203,538,229.0,225.0,1,247.0,0.05684638023376465
101,0.13,1278,0.1252818351142045,534,223.0,219.0,1,233.0,0.0705728530883789
101,0.13,1378,0.1350847956082737,580,235.0,235.0,1,247.0,0.06086277961730957
101,0.13,1313,0.12871287128712872,559,233.0,231.0,1,255.0,0.06291985511779785
101,0.13,1366,0.13390844034898539,3,,,0,,0.009972810745239258
101,0.13,1313,0.12871287128712872,531,,,0,,0.5190820693969727
101,0.13,1300,0.1274384864228997,529,225.0,225.0,1,235.0,0.05572319030761719
101,0.13,1279,0.1253798647191452,539,227.0,225.0,1,231.0,0.07851982116699219
101,0.13,1281,0.12557592392902656,588,235.0,229.0,1,281.0,0.08613348007202148
101,0.13,1286,0.12606607195373,554,243.0,239.0,1,257.0,0.06189370155334473
101,0.13,1371,0.13439858837368884,537,221.0,221.0,1,239.0,0.08216977119445801
101,0.13,1322,0.12959513773159495,516,217.0,217.0,1,225.0,0.06447672843933105
101,0.13,1235,0.12106656210175473,542,229.0,221.0,1,247.0,0.05190253257751465
101,0.13,1338,0.131163611410646,550,227.0,219.0,1,247.0,0.06954145431518555
101,0.13,1344,0.13175178904029017,556,241.0,237.0,1,255.0,0.06328272819519043
101,0.13,1270,0.12449759827467895,564,239.0,229.0,1,261.0,0.07645893096923828
101,0.13,1365,0.1338104107440447,512,215.0,213.0,1,217.0,0.0725405216217041
101,0.13,1362,0.13351632192922264,497,229.0,225.0,1,249.0,0.042884111404418945
101,0.13,1320,0.12939907852171356,535,223.0,223.0,1,229.0,0.08051538467407227
101,0.13,1337,0.13106558180570532,499,227.0,225.0,1,227.0,0.06083512306213379
101,0.13,1358,0.13312420350945986,553,225.0,223.0,1,247.0,0.06432271003723145
101,0.13,1282,0.12567395353396726,579,241.0,239.0,1,257.0,0.08619976043701172
101,0.13,1301,0.1275365160278404,533,229.0,215.0,1,243.0,0.07848620414733887
101,0.13,1359,0.13322223311440054,582,241.0,235.0,1,259.0,0.06279897689819336
101,0.13,1299,0.12734045681795902,583,243.0,237.0,1,269.0,0.07154560089111328
101,0.13,1320,0.12939907852171356,538,215.0,213.0,1,231.0,0.06282639503479004
101,0.13,1362,0.13351632192922264,530,223.0,221.0,1,229.0,0.0775594711303711
101,0.13,1374,0.13469267718851094,560,229.0,227.0,1,249.0,0.0795586109161377
101,0.13,1298,0.12724242721301834,508,217.0,215.0,1,229.0,0.057912349700927734
101,0.13,1387,0.13596706205273992,555,235.0,235.0,1,247.0,0.05887913703918457
101,0.13,1364,0.133712381139104,528,231.0,225.0,1,235.0,0.05389404296875
101,0.13,1377,0.134986766003333,540,231.0,225.0,1,237.0,0.06758594512939453
101,0.13,1321,0.12949710812665424,517,219.0,217.0,1,227.0,0.06954693794250488
101,0.13,1290,0.1264581903734928,511,233.0,223.0,1,243.0,0.060836076736450195
101,0.13,1366,0.13390844034898539,566,229.0,227.0,1,251.0,0.08978152275085449
101,0.13,1316,0.12900696010195079,523,223.0,217.0,1,231.0,0.08887481689453125
101,0.13,1332,0.13057543378100187,564,245.0,245.0,1,265.0,0.05491828918457031
101,0.13,1335,0.13086952259582393,527,223.0,221.0,1,235.0,0.0539243221282959
101,0.13,1360,0.13332026271934125,522,221.0,221.0,1,233.0,0.05392098426818848
101,0.13,1235,0.12106656210175473,541,229.0,225.0,1,241.0,0.054918766021728516
101,0.13,1282,0.12567395353396726,565,231.0,231.0,1,255.0,0.07163047790527344
101,0.17,1747,0.17125771983138907,544,223.0,223.0,1,241.0,0.09437274932861328
101,0.17,1716,0.16821880207822762,534,223.0,219.0,1,247.0,0.09414482116699219
101,0.17,1755,0.17204195667091463,3,,,0,,0.012997150421142578
101,0.17,1701,0.16674835800411725,574,,,0,,0.5882344245910645
101,0.17,1721,0.16870895010293108,567,239.0,233.0,1,265.0,0.07447600364685059
101,0.17,1788,0.17527693363395747,626,,,0,,0.6131868362426758
101,0.17,1704,0.16704244681893932,562,233.0,229.0,1,253.0,0.07954931259155273
101,0.17,1669,0.1636114106460151,661,257.0,255.0,1,321.0,0.08317279815673828
101,0.17,1781,0.17459072639937262,596,239.0,237.0,1,263.0,0.08719015121459961
101,0.17,1724,0.16900303891775317,570,241.0,227.0,1,257.0,0.0715334415435791
101,0.17,1708,0.1674345652387021,567,239.0,231.0,1,275.0,0.09812664985656738
101,0.17,1758,0.1723360454857367,557,229.0,217.0,1,261.0,0.1143491268157959
101,0.17,1684,0.1650818547201255,625,251.0,247.0,1,299.0,0.08812952041625977
101,0.17,1690,0.16567003234976962,576,237.0,227.0,1,255.0,0.10182356834411621
101,0.17,1759,0.17243407509067737,626,243.0,243.0,1,285.0,0.10674238204956055
101,0.17,1797,0.17615920007842367,600,245.0,229.0,1,273.0,0.12036466598510742
101,0.17,1727,0.16929712773257524,561,233.0,223.0,1,253.0,0.09215021133422852
101,0.17,1726,0.16919909812763453,558,225.0,223.0,1,253.0,0.0804450511932373
101,0.17,1669,0.1636114106460151,4,,,0,,0.009989738464355469
101,0.17,1700,0.16665032839917654,540,233.0,229.0,1,259.0,0.08461594581604004
101,0.17,1802,0.17664934810312716,615,247.0,237.0,1,285.0,0.09417152404785156
101,0.17,1673,0.16400352906577786,545,229.0,225.0,1,239.0,0.0765235424041748
101,0.17,1709,0.16753259484364277,547,223.0,221.0,1,241.0,0.07752060890197754
101,0.17,1726,0.16919909812763453,623,249.0,245.0,1,287.0,0.11061358451843262
101,0.17,1716,0.16821880207822762,540,235.0,221.0,1,249.0,0.09217572212219238
101,0.17,1725,0.16910106852269385,531,227.0,227.0,1,241.0,0.06657576560974121
101,0.17,1684,0.1650818547201255,579,243.0,225.0,1,259.0,0.09214520454406738
101,0.17,1778,0.17429663758455052,584,241.0,229.0,1,253.0,0.062181711196899414
101,0.17,1734,0.1699833349671601,592,233.0,217.0,1,265.0,0.11902284622192383
101,0.17,1680,0.1646897363003627,620,249.0,241.0,1,285.0,0.08250570297241211
101,0.17,1665,0.16321929222625234,557,223.0,223.0,1,259.0,0.11076807975769043
101,0.17,1762,0.17272816390549947,3,,,0,,0.009944915771484375
101,0.17,1801,0.17655131849818645,623,253.0,251.0,1,297.0,0.08649611473083496
101,0.17,1764,0.17292422311538083,590,241.0,217.0,1,263.0,0.08079671859741211
101,0.17,1751,0.17164983825115185,567,231.0,229.0,1,261.0,0.08214259147644043
101,0.17,1702,0.16684638760905793,520,221.0,221.0,1,223.0,0.07257914543151855
101,0.17,1695,0.16616018037447308,585,237.0,233.0,1,267.0,0.08055281639099121
101,0.17,1734,0.1699833349671601,578,235.0,223.0,1,255.0,0.12140536308288574
101,0.17,1745,0.17106166062150768,546,237.0,231.0,1,255.0,0.07304620742797852
101,0.17,1735,0.17008136457210077,553,235.0,233.0,1,249.0,0.08223867416381836
101,0.17,1781,0.17459072639937262,582,243.0,241.0,1,271.0,0.0765538215637207
101,0.17,1806,0.1770414665228899,602,245.0,243.0,1,279.0,0.10873103141784668
101,0.17,1741,0.17066954220174493,6,,,0,,0.018949508666992188
101,0.17,1821,0.1785119105970003,577,233.0,227.0,1,261.0,0.08516860008239746
101,0.17,1714,0.16802274286834623,529,223.0,221.0,1,239.0,0.11429595947265625
101,0.17,1805,0.17694343691794923,592,237.0,231.0,1,273.0,0.10873126983642578
101,0.17,1719,0.1685128908930497,563,237.0,239.0,1,261.0,0.10274863243103027
101,0.17,1737,0.17027742378198216,561,229.0,229.0,1,269.0,0.08151006698608398
101,0.17,1788,0.17527693363395747,520,225.0,219.0,1,233.0,0.06470131874084473
101,0.17,1765,0.17302225272032154,511,219.0,219.0,1,229.0,0.08051228523254395
101,0.17,1788,0.17527693363395747,3,,,0,,0.008013725280761719
101,0.17,1708,0.1674345652387021,548,235.0,227.0,1,247.0,0.07883000373840332
101,0.17,1740,0.17057151259680423,564,239.0,233.0,1,261.0,0.07257223129272461
101,0.17,1692,0.165866091559651,562,235.0,235.0,1,247.0,0.06957602500915527
101,0.17,1745,0.17106166062150768,641,257.0,239.0,1,307.0,0.08699989318847656
101,0.17,1688,0.16547397313988824,536,215.0,215.0,1,243.0,0.06087374687194824
101,0.17,1760,0.17253210469561808,597,239.0,233.0,1,287.0,0.09515857696533203
101,0.17,1747,0.17125771983138907,568,233.0,231.0,1,261.0,0.07153797149658203
101,0.17,1705,0.16714047642388002,597,251.0,247.0,1,267.0,0.10377812385559082
101,0.17,1716,0.16821880207822762,556,225.0,219.0,1,251.0,0.06089973449707031
101,0.17,1743,0.17086560141162632,549,231.0,229.0,1,251.0,0.09884095191955566
101,0.17,1742,0.17076757180668561,554,227.0,225.0,1,255.0,0.09855079650878906
101,0.17,1663,0.16302323301637095,556,227.0,225.0,1,255.0,0.06190204620361328
101,0.17,1711,0.16772865405352416,547,237.0,227.0,1,245.0,0.06959414482116699
101,0.17,1769,0.17341437114008432,617,241.0,241.0,1,275.0,0.08035659790039062
101,0.17,1734,0.1699833349671601,628,245.0,241.0,1,315.0,0.11089897155761719
101,0.17,1760,0.17253210469561808,629,,,0,,0.5850350856781006
101,0.17,1753,0.17184589746103324,602,251.0,233.0,1,273.0,0.09853720664978027
101,0.17,1763,0.17282619351044015,603,241.0,239.0,1,267.0,0.10518503189086914
101,0.17,1751,0.17164983825115185,571,243.0,245.0,1,269.0,0.07981657981872559
101,0.17,1745,0.17106166062150768,561,235.0,229.0,1,253.0,0.09870696067810059
101,0.17,1717,0.16831683168316833,615,233.0,231.0,1,295.0,0.10175299644470215
101,0.17,1717,0.16831683168316833,568,233.0,229.0,1,259.0,0.08915925025939941
101,0.17,1762,0.17272816390549947,501,219.0,215.0,1,229.0,0.05592989921569824
101,0.17,1759,0.17243407509067737,559,233.0,231.0,1,253.0,0.08420634269714355
101,0.17,1686,0.16527791393000688,628,253.0,247.0,1,289.0,0.11537909507751465
101,0.17,1771,0.17361043034996568,635,235.0,237.0,1,307.0,0.08916044235229492
101,0.17,1742,0.17076757180668561,582,243.0,235.0,1,259.0,0.09943509101867676
101,0.17,1723,0.16890500931281247,610,243.0,229.0,1,283.0,0.09515523910522461
101,0.17,1694,0.1660621507695324,539,227.0,231.0,1,243.0,0.05990433692932129
101,0.17,1716,0.16821880207822762,598,247.0,235.0,1,265.0,0.11073160171508789
101,0.17,1775,0.17400254876972845,556,229.0,223.0,1,249.0,0.10914850234985352
101,0.17,1779,0.17439466718949123,559,233.0,229.0,1,243.0,0.06987857818603516
101,0.17,1719,0.1685128908930497,545,235.0,235.0,1,247.0,0.078521728515625
101,0.17,1671,0.16380746985589648,523,217.0,217.0,1,227.0,0.06597113609313965
101,0.17,1646,0.1613567297323792,550,227.0,221.0,1,241.0,0.0852041244506836
101,0.17,1735,0.17008136457210077,583,237.0,235.0,1,259.0,0.0912013053894043
101,0.17,1698,0.16645426918929518,567,237.0,229.0,1,259.0,0.09118056297302246
101,0.17,1707,0.16733653563376139,585,241.0,231.0,1,261.0,0.09513568878173828
101,0.17,1678,0.16449367709048132,516,223.0,213.0,1,233.0,0.05889320373535156
101,0.17,1778,0.17429663758455052,568,237.0,229.0,1,249.0,0.08816409111022949
101,0.17,1764,0.17292422311538083,565,235.0,233.0,1,257.0,0.06455230712890625
101,0.17,1686,0.16527791393000688,545,233.0,225.0,1,241.0,0.07279062271118164
101,0.17,1717,0.16831683168316833,623,245.0,243.0,1,295.0,0.07965278625488281
101,0.17,1711,0.16772865405352416,520,225.0,219.0,1,231.0,0.04935145378112793
101,0.17,1714,0.16802274286834623,601,245.0,225.0,1,275.0,0.09314250946044922
101,0.17,1728,0.16939515733751592,543,225.0,225.0,1,239.0,0.07748246192932129
101,0.17,1769,0.17341437114008432,578,239.0,235.0,1,263.0,0.09444570541381836
101,0.17,1718,0.168414861288109,543,229.0,229.0,1,253.0,0.07053446769714355
101,0.17,1677,0.16439564748554064,525,221.0,217.0,1,233.0,0.07852315902709961
101,0.21,2069,0.20282325262229192,688,267.0,251.0,1,323.0,0.15359282493591309
101,0.21,2111,0.206940496029801,596,251.0,241.0,1,299.0,0.09822869300842285
101,0.21,2110,0.20684246642486032,564,231.0,221.0,1,263.0,0.18035316467285156
101,0.21,2039,0.19988236447407118,608,235.0,231.0,1,281.0,0.10979294776916504
101,0.21,2184,0.21409665719047152,575,243.0,229.0,1,267.0,0.10160303115844727
101,0.21,2100,0.20586217037545337,576,231.0,231.0,1,275.0,0.09516739845275879
101,0.21,2044,0.20037251249877464,588,223.0,223.0,1,269.0,0.11940646171569824
101,0.21,2114,0.20723458484462307,611,251.0,247.0,1,287.0,0.09114646911621094
101,0.21,2115,0.20733261444956377,615,243.0,229.0,1,301.0,0.11761856079101562
101,0.21,2138,0.2095872953631997,635,,,0,,0.632788896560669
101,0.21,2136,0.2093912361533183,585,237.0,235.0,1,275.0,0.1194312572479248
101,0.21,2200,0.2156651308695226,581,243.0,241.0,1,261.0,0.09784436225891113
101,0.21,2211,0.2167434565238702,636,255.0,247.0,1,303.0,0.13326597213745117
101,0.21,2166,0.21233212430153905,19,,,0,,0.025928497314453125
101,0.21,2108,0.20664640721497893,606,251.0,247.0,1,275.0,0.07556891441345215
101,0.21,2160,0.21174394667189492,627,,,0,,0.661874532699585
101,0.21,2159,0.2116459170669542,656,255.0,233.0,1,311.0,0.10181117057800293
101,0.21,2102,0.20605822958533476,579,231.0,217.0,1,257.0,0.14578604698181152
101,0.21,2121,0.2079207920792079,674,,,0,,0.6556379795074463
101,0.21,2127,0.20850896970885208,612,235.0,233.0,1,285.0,0.1257762908935547
101,0.21,2153,0.21105773943731007,608,245.0,245.0,1,283.0,0.10880279541015625
101,0.21,2164,0.2121360650916577,507,221.0,223.0,1,233.0,0.08317351341247559
101,0.21,2152,0.21095970983236936,632,247.0,237.0,1,291.0,0.1300032138824463
101,0.21,2227,0.21831193020292128,587,227.0,227.0,1,273.0,0.14860844612121582
101,0.21,2133,0.20909714733849621,3,,,0,,0.01396322250366211
101,0.21,2178,0.21350847956082736,628,247.0,247.0,1,293.0,0.12840676307678223
101,0.21,2126,0.20841094010391137,602,241.0,239.0,1,285.0,0.1223902702331543
101,0.21,2185,0.2141946867954122,734,,,0,,0.6483392715454102
101,0.21,2101,0.20596019998039408,616,,,0,,0.6081819534301758
101,0.21,2171,0.2128222723262425,3,,,0,,0.012963294982910156
101,0.21,2111,0.206940496029801,594,239.0,237.0,1,283.0,0.14698362350463867
101,0.21,2181,0.21380256837564945,630,251.0,249.0,1,287.0,0.08413195610046387
101,0.21,2131,0.20890108812861485,624,239.0,237.0,1,295.0,0.11440753936767578
101,0.21,2144,0.21017547299284384,646,,,0,,0.625359296798706
101,0.21,2181,0.21380256837564945,613,237.0,241.0,1,289.0,0.11345529556274414
101,0.21,2183,0.21399862758553084,669,255.0,251.0,1,325.0,0.10975885391235352
101,0.21,2148,0.21056759141260661,660,255.0,243.0,1,319.0,0.10513424873352051
101,0.21,2054,0.20135280854818155,582,231.0,229.0,1,273.0,0.10850739479064941
101,0.21,2093,0.20517596314086856,548,227.0,215.0,1,243.0,0.08417654037475586
101,0.21,2155,0.21125379864719146,673,263.0,247.0,1,313.0,0.1290130615234375
101,0.21,2087,0.2045877855112244,576,233.0,229.0,1,283.0,0.08915114402770996
101,0.21,2170,0.21272424272130183,651,251.0,251.0,1,313.0,0.13486695289611816
101,0.21,2064,0.20233310459758846,611,241.0,233.0,1,285.0,0.09432148933410645
101,0.21,2149,0.2106656210175473,648,251.0,243.0,1,315.0,0.09019041061401367
101,0.21,2171,0.2128222723262425,601,239.0,233.0,1,287.0,0.11014986038208008
101,0.21,2140,0.20978335457308106,613,243.0,239.0,1,299.0,0.1270904541015625
101,0.21,2164,0.2121360650916577,665,243.0,243.0,1,339.0,0.11839675903320312
101,0.21,2099,0.2057641407705127,581,233.0,233.0,1,273.0,0.07556486129760742
101,0.21,2232,0.21880207822762474,605,,,0,,0.6505279541015625
101,0.21,2187,0.2143907460052936,698,273.0,231.0,1,351.0,0.1550002098083496
101,0.21,2176,0.213312420350946,643,245.0,237.0,1,299.0,0.13997149467468262
101,0.21,2200,0.2156651308695226,642,249.0,235.0,1,311.0,0.08717656135559082
101,0.21,2101,0.20596019998039408,631,253.0,251.0,1,289.0,0.10453629493713379
101,0.21,2138,0.2095872953631997,602,241.0,225.0,1,279.0,0.12142610549926758
101,0.21,2232,0.21880207822762474,560,229.0,229.0,1,251.0,0.1087346076965332
101,0.21,2127,0.20850896970885208,566,223.0,223.0,1,267.0,0.08517098426818848
101,0.21,2148,0.21056759141260661,568,233.0,231.0,1,259.0,0.12875676155090332
101,0.21,2107,0.20654837761003822,11,,,0,,0.0189821720123291
101,0.21,2090,0.20488187432604646,588,245.0,227.0,1,267.0,0.10180807113647461
101,0.21,2143,0.21007744338790316,600,245.0,229.0,1,279.0,0.17789411544799805
101,0.21,2168,0.21252818351142044,672,267.0,243.0,1,315.0,0.13413166999816895
101,0.21,2131,0.20890108812861485,565,235.0,217.0,1,259.0,0.09018826484680176
101,0.21,2173,0.2130183315361239,698,279.0,275.0,1,333.0,0.13121533393859863
101,0.21,2189,0.21458680521517498,580,233.0,229.0,1,259.0,0.10453963279724121
101,0.21,2103,0.20615625919027547,6,,,0,,0.011961221694946289
101,0.21,2121,0.2079207920792079,615,247.0,229.0,1,303.0,0.14396262168884277
101,0.21,2209,0.21654739731398884,599,233.0,229.0,1,285.0,0.11174321174621582
101,0.21,2108,0.20664640721497893,599,,,0,,0.5760128498077393
101,0.21,2153,0.21105773943731007,571,231.0,231.0,1,253.0,0.08519482612609863
101,0.21,2174,0.2131163611410646,548,227.0,227.0,1,261.0,0.09777069091796875
101,0.21,2101,0.20596019998039408,666,261.0,261.0,1,309.0,0.10675454139709473
101,0.21,2109,0.2067444368199196,544,225.0,223.0,1,243.0,0.1058039665222168
101,0.21,2186,0.2142927164003529,633,243.0,217.0,1,309.0,0.1649479866027832
101,0.21,2181,0.21380256837564945,623,,,0,,0.6250245571136475
101,0.21,2148,0.21056759141260661,600,245.0,237.0,1,267.0,0.0997920036315918
101,0.21,2126,0.20841094010391137,632,247.0,235.0,1,297.0,0.0948340892791748
101,0.21,2138,0.2095872953631997,594,257.0,239.0,1,271.0,0.09395956993103027
101,0.21,2149,0.2106656210175473,584,249.0,229.0,1,263.0,0.1253812313079834
101,0.21,2092,0.20507793353592785,550,229.0,227.0,1,249.0,0.10825753211975098
101,0.21,2160,0.21174394667189492,597,229.0,227.0,1,281.0,0.09782671928405762
101,0.21,2125,0.2083129104989707,595,249.0,223.0,1,283.0,0.11974072456359863
101,0.21,2198,0.21546907165964121,607,243.0,225.0,1,291.0,0.10976457595825195
101,0.21,2132,0.20899911773355553,649,249.0,253.0,1,297.0,0.09418559074401855
101,0.21,2176,0.213312420350946,616,237.0,227.0,1,307.0,0.13097286224365234
101,0.21,2186,0.2142927164003529,567,,,0,,0.5922384262084961
101,0.21,2203,0.21595921968434467,670,267.0,243.0,1,317.0,0.12339329719543457
101,0.21,2167,0.21243015390647976,636,253.0,243.0,1,281.0,0.111785888671875
101,0.21,2153,0.21105773943731007,536,221.0,221.0,1,239.0,0.11611628532409668
101,0.21,2076,0.20350945985687677,582,225.0,231.0,1,263.0,0.11009621620178223
101,0.21,2134,0.20919517694343692,733,263.0,237.0,1,363.0,0.11441826820373535
101,0.21,2083,0.2041956670914616,564,231.0,227.0,1,259.0,0.13304495811462402
101,0.21,2128,0.20860699931379276,605,247.0,223.0,1,289.0,0.11541318893432617
101,0.21,2126,0.20841094010391137,581,229.0,229.0,1,253.0,0.12638163566589355
101,0.21,2156,0.21135182825213214,631,257.0,241.0,1,297.0,0.11453485488891602
101,0.21,2131,0.20890108812861485,596,251.0,233.0,1,283.0,0.08417654037475586
101,0.21,2167,0.21243015390647976,580,237.0,227.0,1,267.0,0.10481476783752441
101,0.21,2157,0.21144985785707285,623,249.0,237.0,1,293.0,0.1077280044555664
101,0.21,2101,0.20596019998039408,600,247.0,241.0,1,287.0,0.08719992637634277
101,0.21,2184,0.21409665719047152,616,247.0,243.0,1,291.0,0.10876655578613281
101,0.21,2172,0.21292030193118322,596,239.0,233.0,1,275.0,0.10978150367736816
101,0.25,2638,0.2586020978335457,791,283.0,269.0,1,405.0,0.18219256401062012
101,0.25,2509,0.24595627879619644,697,275.0,267.0,1,331.0,0.13701629638671875
101,0.25,2547,0.24968140378394274,605,241.0,231.0,1,277.0,0.1473240852355957
101,0.25,2531,0.2481129301048917,645,247.0,245.0,1,295.0,0.1273820400238037
101,0.25,2587,0.2536025879815704,607,235.0,235.0,1,283.0,0.09217691421508789
101,0.25,2523,0.24732869326536613,637,259.0,241.0,1,297.0,0.11340928077697754
101,0.25,2550,0.24997549259876484,4,,,0,,0.012965679168701172
101,0.25,2536,0.24860307812959515,760,,,0,,0.6264035701751709
101,0.25,2460,0.24115282815410255,3,,,0,,0.007977485656738281
101,0.25,2536,0.24860307812959515,755,255.0,255.0,1,413.0,0.17258262634277344
101,0.25,2566,0.2515439662778159,4,,,0,,0.011947154998779297
101,0.25,2543,0.24928928536418,6,,,0,,0.013942956924438477
101,0.25,2544,0.24938731496912067,586,229.0,229.0,1,277.0,0.1333606243133545
101,0.25,2550,0.24997549259876484,614,249.0,237.0,1,307.0,0.0885002613067627
101,0.25,2632,0.25801392020390157,691,239.0,225.0,1,385.0,0.20449280738830566
101,0.25,2601,0.2549750024507401,739,279.0,275.0,1,357.0,0.14761900901794434
101,0.25,2605,0.2553671208705029,658,259.0,243.0,1,313.0,0.1516737937927246
101,0.25,2520,0.24703460445054407,710,259.0,259.0,1,369.0,0.1558074951171875
101,0.25,2587,0.2536025879815704,631,241.0,225.0,1,291.0,0.12903523445129395
101,0.25,2558,0.2507597294382904,670,243.0,245.0,1,341.0,0.1741924285888672
101,0.25,2489,0.2439956866973826,640,237.0,233.0,1,299.0,0.17673921585083008
101,0.25,2536,0.24860307812959515,719,237.0,237.0,1,363.0,0.1655731201171875
101,0.25,2591,0.2539947064013332,691,259.0,253.0,1,319.0,0.1370244026184082
101,0.25,2493,0.2443878051171454,718,,,1,,0.3597121238708496
101,0.25,2571,0.2520341143025194,707,261.0,251.0,1,363.0,0.15263986587524414
101,0.25,2557,0.2506616998333497,701,275.0,257.0,1,341.0,0.13898968696594238
101,0.25,2528,0.2478188412900696,3,,,0,,0.012002229690551758
101,0.25,2527,0.2477208116851289,687,267.0,265.0,1,323.0,0.1430368423461914
101,0.25,2582,0.253112439956867,655,257.0,251.0,1,295.0,0.11075687408447266
101,0.25,2558,0.2507597294382904,11,,,0,,0.022905826568603516
101,0.25,2476,0.2427213018331536,638,249.0,237.0,1,309.0,0.13942599296569824
101,0.25,2513,0.24634839721595922,628,251.0,245.0,1,291.0,0.1465764045715332
101,0.25,2586,0.2535045583766297,577,227.0,225.0,1,261.0,0.12946605682373047
101,0.25,2617,0.25654347612979117,747,259.0,253.0,1,369.0,0.19867777824401855
101,0.25,2544,0.24938731496912067,681,245.0,239.0,1,339.0,0.15932631492614746
101,0.25,2504,0.24546613077149299,594,,,0,,0.5738706588745117
101,0.25,2536,0.24860307812959515,651,247.0,247.0,1,313.0,0.16133713722229004
101,0.25,2615,0.2563474169199098,679,261.0,265.0,1,317.0,0.15737128257751465
101,0.25,2498,0.24487795314184885,672,255.0,255.0,1,331.0,0.1320667266845703
101,0.25,2559,0.25085775904323104,699,271.0,269.0,1,345.0,0.2592141628265381
101,0.25,2453,0.2404666209195177,634,,,0,,0.6254410743713379
101,0.25,2545,0.24948534457406138,749,,,0,,0.6447954177856445
101,0.25,2514,0.2464464268208999,637,239.0,241.0,1,311.0,0.11145639419555664
101,0.25,2607,0.25556318008038426,656,243.0,235.0,1,345.0,0.15958857536315918
101,0.25,2522,0.24723066366042545,622,,,0,,0.6456332206726074
101,0.25,2584,0.25330849916674836,738,273.0,251.0,1,375.0,0.15163946151733398
101,0.25,2520,0.24703460445054407,664,251.0,253.0,1,321.0,0.1554276943206787
101,0.25,2575,0.25242623272228215,608,243.0,247.0,1,275.0,0.08615660667419434
101,0.25,2555,0.25046564062346827,3,,,0,,0.009009361267089844
101,0.25,2514,0.2464464268208999,3,,,0,,0.008975505828857422
101,0.25,2519,0.24693657484560338,8,,,0,,0.014961481094360352
101,0.25,2573,0.25223017351240073,711,,,0,,0.6505084037780762
101,0.25,2553,0.2502695814135869,681,259.0,253.0,1,343.0,0.14000487327575684
101,0.25,2504,0.24546613077149299,691,,,0,,0.6443545818328857
101,0.25,2487,0.24379962748750122,686,259.0,249.0,1,337.0,0.14676332473754883
101,0.25,2566,0.2515439662778159,3,,,0,,0.01396632194519043
101,0.25,2594,0.2542887952161553,756,275.0,281.0,1,357.0,0.20413684844970703
101,0.25,2584,0.25330849916674836,3,,,0,,0.013959646224975586
101,0.25,2584,0.25330849916674836,654,253.0,243.0,1,309.0,0.1343240737915039
101,0.25,2550,0.24997549259876484,741,281.0,257.0,1,371.0,0.16327190399169922
101,0.25,2443,0.23948632487011076,720,267.0,251.0,1,345.0,0.14064478874206543
101,0.25,2628,0.2576218017841388,699,261.0,237.0,1,337.0,0.1214132308959961
