Dimension,Probability,No_of_blocks,Density,Outcome,Length_of_path
101,0.31,3233,0.31692971277325754,1,201.0
101,0.31,3149,0.3086952259582394,1,201.0
101,0.31,3086,0.3025193608469758,0,
101,0.31,3248,0.3184001568473679,0,
101,0.31,3178,0.3115380845015195,0,
101,0.31,3147,0.308499166748358,0,
101,0.31,3175,0.31124399568669736,0,
101,0.31,3152,0.30898931477306146,0,
101,0.31,3171,0.31085187726693464,0,
101,0.31,3172,0.3109499068718753,1,205.0
101,0.31,3187,0.3124203509459857,1,209.0
101,0.31,3163,0.3100676404274091,0,
101,0.32,3245,0.3181060680325458,0,
101,0.32,3269,0.3204587785511224,0,
101,0.32,3295,0.32300754827958045,1,207.0
101,0.32,3225,0.316145475933732,1,219.0
101,0.32,3301,0.3235957259092246,0,
101,0.32,3284,0.3219292226252328,0,
101,0.32,3311,0.3245760219586315,0,
101,0.32,3244,0.3180080384276051,1,205.0
101,0.32,3304,0.32388981472404665,0,
101,0.32,3301,0.3235957259092246,0,
101,0.32,3267,0.32026271934124106,0,
101,0.32,3269,0.3204587785511224,1,201.0
101,0.32,3224,0.3160474463287913,0,
101,0.32,3264,0.319968630526419,1,211.0
101,0.32,3278,0.3213410449955887,0,
101,0.32,3230,0.3166356239584355,0,
101,0.32,3309,0.32437996274875014,0,
101,0.32,3257,0.31928242329183415,0,
101,0.32,3211,0.3147730614645623,0,
101,0.32,3324,0.3258504068228605,0,
101,0.33,3360,0.3293794726007254,0,
101,0.33,3354,0.3287912949710813,0,
101,0.33,3371,0.33045779825507304,0,
101,0.33,3396,0.33290853837859036,0,
101,0.33,3349,0.3283011469463778,0,
101,0.33,3406,0.33388883442799727,1,217.0
101,0.33,3340,0.3274188805019116,0,
101,0.33,3387,0.3320262719341241,0,
101,0.33,3343,0.32771296931673366,0,
101,0.33,3364,0.3297715910204882,1,203.0
101,0.33,3354,0.3287912949710813,0,
101,0.33,3445,0.3377119890206842,0,
101,0.33,3334,0.3268307028722674,1,209.0
101,0.33,3409,0.33418292324281934,0,
101,0.33,3354,0.3287912949710813,0,
101,0.33,3354,0.3287912949710813,1,215.0
101,0.33,3404,0.33369277521811586,1,209.0
101,0.33,3418,0.33506518968728555,0,
101,0.33,3306,0.32408587393392807,0,
101,0.33,3387,0.3320262719341241,0,
101,0.34,3532,0.34624056465052444,0,
101,0.34,3460,0.3391824330947946,1,211.0
101,0.34,3430,0.3362415449465739,0,
101,0.34,3458,0.33898637388491326,1,221.0
101,0.34,3466,0.33977061072443876,1,207.0
101,0.34,3472,0.34035878835408295,0,
101,0.34,3505,0.34359376531712577,1,215.0
101,0.34,3502,0.3432996765023037,0,
101,0.34,3451,0.3383001666503284,0,
101,0.34,3423,0.33555533771198903,0,
101,0.34,3570,0.34996568963827074,1,213.0
101,0.34,3455,0.3386922850700912,0,
101,0.34,3445,0.3377119890206842,1,217.0
101,0.34,3418,0.33506518968728555,0,
101,0.34,3456,0.33879031467503185,0,
101,0.34,3458,0.33898637388491326,0,
101,0.34,3330,0.3264385844525047,1,215.0
101,0.34,3469,0.3400646995392609,0,
101,0.34,3417,0.3349671600823449,0,
101,0.34,3518,0.34486815018135475,0,
101,0.35,3540,0.34702480149005,0,
101,0.35,3473,0.3404568179590236,0,
101,0.35,3620,0.35486716988530537,0,
101,0.35,3522,0.3452602686011175,0,
101,0.35,3608,0.35369081462601704,0,
101,0.35,3621,0.3549651994902461,0,
101,0.35,3473,0.3404568179590236,0,
101,0.35,3596,0.35251445936672876,1,219.0
101,0.35,3594,0.35231840015684734,0,
101,0.35,3576,0.35055386726791493,0,
101,0.35,3546,0.34761297911969413,1,217.0
101,0.35,3531,0.3461425350455838,1,219.0
101,0.35,3671,0.35986667973728065,0,
101,0.35,3516,0.3446720909714734,0,
101,0.35,3575,0.3504558376629742,0,
101,0.35,3521,0.3451622389961768,0,
101,0.35,3626,0.3554553475149495,0,
101,0.35,3636,0.3564356435643564,0,
101,0.35,3622,0.3550632290951867,0,
101,0.35,3609,0.35378884423095774,0,
101,0.36,3741,0.3667287520831291,1,257.0
101,0.36,3679,0.3606509165768062,1,231.0
101,0.36,3664,0.3591804725026958,0,
101,0.36,3713,0.3639839231447897,0,
101,0.36,3670,0.35976865013233994,0,
101,0.36,3726,0.3652583080090187,0,
101,0.36,3611,0.35398490344083916,0,
101,0.36,3681,0.36084697578668756,0,
101,0.36,3635,0.35633761395941577,0,
101,0.36,3673,0.36006273894716206,0,
101,0.36,3639,0.3567297323791785,1,235.0
101,0.36,3719,0.36457210077443386,0,
101,0.36,3643,0.35712185079894126,0,
101,0.36,3729,0.3655523968238408,0,
101,0.36,3647,0.35751396921870404,1,209.0
101,0.36,3714,0.36408195274973043,1,239.0
101,0.36,3682,0.36094500539162827,0,
101,0.36,3664,0.3591804725026958,0,
101,0.36,3671,0.35986667973728065,0,
101,0.36,3638,0.35663170277423784,0,
101,0.37,3783,0.3708459954906382,0,
101,0.37,3871,0.37947260072541905,1,239.0
101,0.37,3814,0.37388491324379963,0,
101,0.37,3878,0.3801588079600039,0,
101,0.37,3762,0.36878737378688364,0,
101,0.37,3774,0.3699637290461719,0,
101,0.37,3718,0.3644740711694932,0,
101,0.37,3745,0.3671208705028919,0,
101,0.37,3852,0.37761003823154593,0,
101,0.37,3735,0.36614057445348497,0,
101,0.37,3812,0.3736888540339182,0,
101,0.37,3827,0.3751592981080286,0,
101,0.37,3779,0.3704538770708754,1,219.0
101,0.37,3798,0.3723164395647486,0,
101,0.37,3809,0.37339476521909615,1,253.0
101,0.37,3834,0.37584550534261346,0,
101,0.37,3718,0.3644740711694932,0,
101,0.37,3763,0.36888540339182435,0,
101,0.37,3734,0.36604254484854426,0,
101,0.37,3787,0.37123811391040096,0,
101,0.38,3924,0.38466816978727575,0,
101,0.38,3964,0.38858935398490346,0,
101,0.38,3926,0.38486422899715717,0,
101,0.38,3882,0.3805509263797667,0,
101,0.38,3920,0.38427605136751297,0,
101,0.38,3878,0.3801588079600039,0,
101,0.38,3980,0.3901578276639545,0,
101,0.38,3966,0.3887854131947848,0,
101,0.38,3876,0.37996274875012254,0,
101,0.38,3841,0.3765317125771983,0,
101,0.38,3912,0.3834918145279875,0,
101,0.38,3982,0.3903538868738359,1,299.0
101,0.38,3815,0.37398294284874034,0,
101,0.38,3786,0.37114008430546025,0,
101,0.38,3868,0.379178511910597,0,
101,0.38,3935,0.38574649544162337,0,
101,0.38,3886,0.38094304479952945,0,
101,0.38,3845,0.3769238309969611,0,
101,0.38,3893,0.3816292520341143,0,
101,0.38,3888,0.38113910400941087,0,
101,0.39,3993,0.3914322125281835,0,
101,0.39,3933,0.385550436231742,0,
101,0.39,4004,0.3925105381825311,0,
101,0.39,4027,0.394765219096167,0,
101,0.39,3882,0.3805509263797667,0,
101,0.39,4010,0.39309871581217526,0,
101,0.39,3970,0.3891775316145476,0,
101,0.39,3946,0.386824821095971,0,
101,0.39,4003,0.3924125085775904,0,
101,0.39,3959,0.3880992059602,0,
101,0.39,3984,0.3905499460837173,0,
101,0.39,4018,0.3938829526517008,0,
101,0.39,3956,0.3878051171453779,0,
101,0.39,4021,0.3941770414665229,0,
101,0.39,3968,0.3889814724046662,0,
101,0.39,3948,0.38702088030585236,0,
101,0.39,3957,0.3879031467503186,0,
101,0.39,3963,0.38849132437996275,0,
101,0.39,3914,0.38368787373786883,0,
101,0.39,3984,0.3905499460837173,0,
101,0.4,4105,0.40241152828154103,0,
101,0.4,4028,0.3948632487011077,0,
101,0.4,4071,0.3990785217135575,0,
101,0.4,4103,0.4022154690716596,0,
101,0.4,4081,0.4000588177629644,0,
101,0.4,4175,0.4092736006273895,0,
101,0.4,4081,0.4000588177629644,0,
101,0.4,4039,0.39594157435545535,0,
101,0.4,4017,0.3937849230467601,0,
101,0.4,4031,0.3951573375159298,0,
101,0.4,4129,0.40476423880011764,0,
101,0.4,4088,0.40074502499754927,0,
101,0.4,3977,0.38986373884913245,0,
101,0.4,4048,0.39682384079992156,0,
101,0.4,4026,0.39466718949122637,0,
101,0.4,4004,0.3925105381825311,0,
101,0.4,4141,0.40594059405940597,0,
101,0.4,4008,0.3929026566022939,0,
101,0.4,4043,0.3963336927752181,0,
101,0.4,4076,0.39956866973826094,0,
101,0.41,4123,0.4041760611704735,0,
101,0.41,4226,0.41427311047936477,0,
101,0.41,4180,0.4097637486520929,0,
101,0.41,4117,0.4035878835408293,0,
101,0.41,4150,0.4068228605038722,0,
101,0.41,4190,0.41074404470149983,0,
101,0.41,4203,0.41201842956572887,0,
101,0.41,4163,0.40809724536810116,0,
101,0.41,4163,0.40809724536810116,0,
101,0.41,4220,0.41368493284972063,0,
101,0.41,4080,0.3999607881580237,0,
101,0.41,4152,0.40701891971375354,0,
101,0.41,4111,0.40299970591118517,1,335.0
101,0.41,4286,0.4201548867758063,0,
101,0.41,4184,0.4101558670718557,0,
101,0.41,4136,0.4054504460347025,0,
101,0.41,4172,0.4089795118125674,0,
101,0.41,4223,0.4139790216645427,0,
101,0.41,4180,0.4097637486520929,0,
101,0.41,4175,0.4092736006273895,0,
101,0.42,4267,0.41829232428193314,0,
101,0.42,4222,0.413880992059602,0,
101,0.42,4334,0.4248603078129595,0,
101,0.42,4297,0.4212332124301539,0,
101,0.42,4277,0.41927262033134005,0,
101,0.42,4321,0.42358592294873054,0,
101,0.42,4210,0.4127046368003137,0,
101,0.42,4411,0.43240858739339283,0,
101,0.42,4178,0.40956768944221156,0,
101,0.42,4248,0.41642976178806,0,
101,0.42,4326,0.42407607097343397,0,
101,0.42,4156,0.4074110381335163,0,
101,0.42,4249,0.41652779139300067,0,
101,0.42,4373,0.42868346240564653,0,
101,0.42,4344,0.42584060386236644,0,
101,0.42,4317,0.42319380452896777,0,
101,0.42,4242,0.4158415841584158,0,
101,0.42,4369,0.42829134398588375,0,
101,0.42,4287,0.42025291638074697,0,
101,0.42,4305,0.42201744926967943,0,
101,0.43,4435,0.43476129791196944,0,
101,0.43,4424,0.4336829722576218,0,
101,0.43,4375,0.4288795216155279,0,
101,0.43,4402,0.43152632094892657,0,
101,0.43,4433,0.434565238702088,0,
101,0.43,4371,0.4284874031957651,0,
101,0.43,4367,0.42809528477600234,0,
101,0.43,4347,0.4261346926771885,0,
101,0.43,4344,0.42584060386236644,0,
101,0.43,4399,0.4312322321341045,0,
101,0.43,4485,0.439662778159004,0,
101,0.43,4253,0.41691990981276345,0,
101,0.43,4433,0.434565238702088,0,
101,0.43,4407,0.43201646897363005,0,
101,0.43,4392,0.43054602489951965,0,
101,0.43,4456,0.436819919615724,0,
101,0.43,4383,0.42966375845505345,0,
101,0.43,4381,0.42946769924517203,0,
101,0.43,4425,0.4337810018625625,0,
101,0.43,4418,0.4330947946279777,0,
101,0.44,4481,0.43927065973924123,0,
101,0.44,4515,0.4426036663072248,0,
101,0.44,4500,0.4411332222331144,0,
101,0.44,4485,0.439662778159004,0,
101,0.44,4494,0.44054504460347027,0,
101,0.44,4474,0.4385844525046564,0,
101,0.44,4528,0.4438780511714538,0,
101,0.44,4523,0.4433879031467503,0,
101,0.44,4483,0.43946671894912265,0,
101,0.44,4449,0.4361337123811391,0,
101,0.44,4442,0.4354475051465543,0,
101,0.44,4442,0.4354475051465543,0,
101,0.44,4548,0.4458386432702676,0,
101,0.44,4402,0.43152632094892657,0,
101,0.44,4513,0.4424076070973434,0,
101,0.44,4483,0.43946671894912265,0,
101,0.44,4430,0.43427114988726595,0,
101,0.44,4467,0.43789824527007154,0,
101,0.44,4590,0.4499558866777767,0,
101,0.44,4471,0.4382903636898343,0,
101,0.45,4619,0.4527987452210568,0,
101,0.45,4615,0.452406626801294,0,
101,0.45,4571,0.4480933241839035,0,
101,0.45,4603,0.4512302715420057,0,
101,0.45,4614,0.4523085971963533,0,
101,0.45,4584,0.44936770904813256,0,
101,0.45,4653,0.4561317517890403,0,
101,0.45,4658,0.45662189981374374,0,
101,0.45,4640,0.45485736692481127,0,
101,0.45,4588,0.4497598274678953,0,
101,0.45,4584,0.44936770904813256,0,
101,0.45,4618,0.4527007156161161,0,
101,0.45,4551,0.4461327320850897,0,
101,0.45,4636,0.45446524850504855,0,
101,0.45,4510,0.4421135182825213,0,
101,0.45,4576,0.448583472208607,0,
101,0.45,4599,0.4508381531222429,0,
101,0.45,4598,0.45074012351730225,0,
101,0.45,4584,0.44936770904813256,0,
101,0.45,4626,0.4534849524556416,0,
101,0.46,4827,0.4731889030487207,0,
101,0.46,4682,0.45897461033232034,0,
101,0.46,4720,0.46269973532006664,0,
101,0.46,4792,0.4697578668757965,0,
101,0.46,4570,0.44799529457896287,0,
101,0.46,4630,0.45387707087540435,0,
101,0.46,4635,0.45436721890010784,0,
101,0.46,4750,0.46564062346828744,0,
101,0.46,4655,0.45632781099892167,0,
101,0.46,4727,0.4633859425546515,0,
101,0.46,4644,0.45524948534457405,0,
101,0.46,4745,0.46515047544358396,0,
101,0.46,4617,0.45260268601117537,0,
101,0.46,4680,0.458778551122439,0,
101,0.46,4757,0.4663268307028723,0,
101,0.46,4704,0.4611312616410156,0,
101,0.46,4665,0.4573081070483286,0,
101,0.46,4678,0.45858249191255757,0,
101,0.46,4679,0.4586805215174983,0,
101,0.46,4721,0.46279776492500735,0,
101,0.47,4827,0.4731889030487207,0,
101,0.47,4794,0.4699539260856779,0,
101,0.47,4805,0.4710322517400255,0,
101,0.47,4802,0.47073816292520343,0,
101,0.47,4778,0.4683854524066268,0,
101,0.47,4741,0.4647583570238212,0,
101,0.47,4906,0.4809332418390354,0,
101,0.47,4804,0.4709342221350848,0,
101,0.47,4811,0.47162042936966964,0,
101,0.47,4791,0.4696598372708558,0,
101,0.47,4770,0.46760121556710127,0,
101,0.47,4808,0.47132634055484757,0,
101,0.47,4752,0.4658366826781688,0,
101,0.47,4830,0.4734829918635428,0,
101,0.47,4794,0.4699539260856779,0,
101,0.47,4707,0.46142535045583766,0,
101,0.47,4753,0.4659347122831095,0,
101,0.47,4818,0.4723066366042545,0,
101,0.47,4865,0.476914028036467,0,
101,0.47,4818,0.4723066366042545,0,
101,0.48,4862,0.4766199392216449,0,
101,0.48,4917,0.482011567493383,0,
101,0.48,4941,0.48436427801195964,0,
101,0.48,4907,0.48103127144397606,0,
101,0.48,4889,0.47926673855504365,0,
101,0.48,4848,0.4752475247524752,0,
101,0.48,4884,0.47877659053034016,0,
101,0.48,4888,0.47916870895010294,0,
101,0.48,4873,0.47769826487599254,0,
101,0.48,4944,0.4846583668267817,0,
101,0.48,4858,0.4762278208018822,0,
101,0.48,4811,0.47162042936966964,0,
101,0.48,4875,0.47789432408587396,0,
101,0.48,4963,0.4865209293206548,0,
101,0.48,4782,0.46877757082638954,0,
101,0.48,4946,0.48485442603666307,0,
101,0.48,4885,0.47887462013528087,0,
101,0.48,4881,0.4784825017155181,0,
101,0.48,4837,0.47416919909812766,0,
101,0.48,4946,0.48485442603666307,0,
101,0.49,4991,0.4892657582589942,0,
101,0.49,4916,0.4819135378884423,0,
101,0.49,5006,0.4907362023331046,0,
101,0.49,5026,0.49269679443191844,0,
101,0.49,5043,0.4943632977159102,0,
101,0.49,4945,0.48475639643172236,0,
101,0.49,4905,0.4808352122340947,0,
101,0.49,5023,0.49240270561709637,0,
101,0.49,4893,0.47965885697480637,0,
101,0.49,5015,0.4916184687775708,0,
101,0.49,4987,0.48887363983923143,0,
101,0.49,4908,0.48112930104891677,0,
101,0.49,4987,0.48887363983923143,0,
101,0.49,4988,0.48897166944417214,0,
101,0.49,5004,0.4905401431232232,0,
101,0.49,5110,0.5009312812469365,0,
101,0.49,5057,0.4957357121850799,0,
101,0.49,4993,0.4894618174688756,0,
101,0.49,5034,0.493481031271444,0,
101,0.49,5078,0.49779433388883443,0,
101,0.5,5097,0.4996568963827076,0,
101,0.5,5067,0.4967160082344868,0,
101,0.5,5108,0.5007352220370552,0,
101,0.5,5108,0.5007352220370552,0,
101,0.5,5153,0.5051465542593864,0,
101,0.5,5092,0.4991667483580041,0,
101,0.5,5097,0.4996568963827076,0,
101,0.5,5171,0.5069110871483188,0,
101,0.5,5248,0.514459366728752,0,
101,0.5,5025,0.49259876482697773,0,
101,0.5,5056,0.4956376825801392,0,
101,0.5,5047,0.494755416135673,0,
101,0.5,5154,0.505244583864327,0,
101,0.5,5097,0.4996568963827076,0,
101,0.5,5119,0.5018135476914029,0,
101,0.5,5131,0.5029899029506911,0,
101,0.5,4994,0.4895598470738163,0,
101,0.5,5085,0.4984805411234193,0,
101,0.5,5109,0.5008332516419959,0,
101,0.5,4988,0.48897166944417214,0,
101,0.51,5140,0.5038721693951573,0,
101,0.51,5229,0.512596804234879,0,
101,0.51,5201,0.5098519752965396,0,
101,0.51,5171,0.5069110871483188,0,
101,0.51,5179,0.5076953239878443,0,
101,0.51,5188,0.5085775904323105,0,
101,0.51,5286,0.5181844917164984,0,
101,0.51,5238,0.5134790706793452,0,
101,0.51,5205,0.5102440937163023,0,
101,0.51,5255,0.5151455739633369,0,
101,0.51,5253,0.5149495147534555,0,
101,0.51,5134,0.5032839917655132,0,
101,0.51,5151,0.504950495049505,0,
101,0.51,5272,0.5168120772473287,0,
101,0.51,5208,0.5105381825311244,0,
101,0.51,5163,0.5061268503087932,0,
101,0.51,5172,0.5070091167532594,0,
101,0.51,5218,0.5115184785805313,0,
101,0.51,5246,0.5142633075188707,0,
101,0.51,5201,0.5098519752965396,0,
101,0.52,5252,0.5148514851485149,0,
101,0.52,5322,0.5217135574943633,0,
101,0.52,5288,0.5183805509263798,0,
101,0.52,5316,0.5211253798647192,0,
101,0.52,5258,0.515439662778159,0,
101,0.52,5310,0.520537202235075,0,
101,0.52,5319,0.5214194686795413,0,
101,0.52,5197,0.5094598568767768,0,
101,0.52,5273,0.5169101068522693,0,
101,0.52,5303,0.5198509950004901,0,
101,0.52,5318,0.5213214390746005,0,
101,0.52,5256,0.5152436035682776,0,
101,0.52,5319,0.5214194686795413,0,
101,0.52,5340,0.5234780903832957,0,
101,0.52,5343,0.5237721791981178,0,
101,0.52,5287,0.518282521321439,0,
101,0.52,5321,0.5216155278894226,0,
101,0.52,5272,0.5168120772473287,0,
101,0.52,5256,0.5152436035682776,0,
101,0.52,5322,0.5217135574943633,0,
101,0.53,5421,0.5314184883834918,0,
101,0.53,5417,0.5310263699637291,0,
101,0.53,5407,0.5300460739143221,0,
101,0.53,5485,0.5376923830996961,0,
101,0.53,5380,0.5273992745809234,0,
101,0.53,5417,0.5310263699637291,0,
101,0.53,5318,0.5213214390746005,0,
101,0.53,5475,0.5367120870502892,0,
101,0.53,5422,0.5315165179884325,0,
101,0.53,5365,0.525928830506813,0,
101,0.53,5354,0.5248505048524654,0,
101,0.53,5293,0.5188706989510832,0,
101,0.53,5444,0.5336731692971277,0,
101,0.53,5426,0.5319086364081953,0,
101,0.53,5412,0.5305362219390256,0,
101,0.53,5319,0.5214194686795413,0,
101,0.53,5410,0.5303401627291442,0,
101,0.53,5384,0.5277913930006862,0,
101,0.53,5462,0.5354377021860602,0,
101,0.53,5388,0.528183511420449,0,
101,0.54,5581,0.5471032251740026,0,
101,0.54,5483,0.5374963238898147,0,
101,0.54,5483,0.5374963238898147,0,
101,0.54,5531,0.5422017449269679,0,
101,0.54,5463,0.5355357317910009,0,
101,0.54,5392,0.5285756298402118,0,
101,0.54,5560,0.545044603470248,0,
101,0.54,5537,0.5427899225566121,0,
101,0.54,5517,0.5408293304577982,0,
101,0.54,5561,0.5451426330751887,0,
101,0.54,5511,0.5402411528281541,0,
101,0.54,5425,0.5318106068032545,0,
101,0.54,5494,0.5385746495441623,0,
101,0.54,5491,0.5382805607293403,0,
101,0.54,5499,0.5390647975688658,0,
101,0.54,5462,0.5354377021860602,0,
101,0.54,5430,0.532300754827958,0,
101,0.54,5578,0.5468091363591805,0,
101,0.54,5433,0.5325948436427801,0,
101,0.54,5520,0.5411234192726203,0,
101,0.55,5623,0.5512204685815116,0,
101,0.55,5601,0.5490638172728164,0,
101,0.55,5604,0.5493579060876385,0,
101,0.55,5593,0.5482795804332908,0,
101,0.55,5602,0.549161846877757,0,
101,0.55,5575,0.5465150475443584,0,
101,0.55,5643,0.5531810606803255,0,
101,0.55,5467,0.5359278502107636,0,
101,0.55,5685,0.5572983040878345,0,
101,0.55,5610,0.5499460837172826,0,
101,0.55,5673,0.5561219488285463,0,
101,0.55,5598,0.5487697284579943,0,
101,0.55,5651,0.553965297519851,0,
101,0.55,5525,0.5416135672973238,0,
101,0.55,5531,0.5422017449269679,0,
101,0.55,5554,0.5444564258406038,0,
101,0.55,5593,0.5482795804332908,0,
101,0.55,5628,0.5517106166062151,0,
101,0.55,5648,0.553671208705029,0,
101,0.55,5575,0.5465150475443584,0,
101,0.56,5695,0.5582786001372414,0,
101,0.56,5648,0.553671208705029,0,
101,0.56,5723,0.5610234290755808,0,
101,0.56,5570,0.5460248995196549,0,
101,0.56,5634,0.5522987942358593,0,
101,0.56,5722,0.5609253994706401,0,
101,0.56,5834,0.5719047152239977,0,
101,0.56,5669,0.5557298304087834,0,
101,0.56,5757,0.5643564356435643,0,
101,0.56,5718,0.5605332810508774,0,
101,0.56,5674,0.5562199784334869,0,
101,0.56,5671,0.5559258896186648,0,
101,0.56,5668,0.5556318008038428,0,
101,0.56,5808,0.5693559454955397,0,
101,0.56,5744,0.5630820507793354,0,
101,0.56,5653,0.5541613567297323,0,
101,0.56,5667,0.555533771198902,0,
101,0.56,5708,0.5595529850014704,0,
101,0.56,5636,0.5524948534457406,0,
101,0.56,5727,0.5614155474953436,0,
101,0.57,5841,0.5725909224585825,0,
101,0.57,5785,0.5671012645819037,0,
101,0.57,5807,0.5692579158905989,0,
101,0.57,5822,0.5707283599647094,0,
101,0.57,5710,0.5597490442113519,0,
101,0.57,5767,0.5653367316929713,0,
101,0.57,5864,0.5748456033722185,0,
101,0.57,5850,0.5734731889030488,0,
101,0.57,5850,0.5734731889030488,0,
101,0.57,5810,0.569552004705421,0,
101,0.57,5848,0.5732771296931674,0,
101,0.57,5776,0.5662189981374375,0,
101,0.57,5719,0.5606313106558181,0,
101,0.57,5859,0.574355455347515,0,
101,0.57,5770,0.5656308205077933,0,
101,0.57,5869,0.5753357513969218,0,
101,0.57,5818,0.5703362415449466,0,
101,0.57,5763,0.5649446132732086,0,
101,0.57,5818,0.5703362415449466,0,
101,0.57,5827,0.5712185079894128,0,
101,0.58,5963,0.584550534261347,0,
101,0.58,5958,0.5840603862366435,0,
101,0.58,5887,0.5771002842858544,0,
101,0.58,5952,0.5834722086069993,0,
101,0.58,5965,0.5847465934712283,0,
101,0.58,5919,0.5802372316439565,0,
101,0.58,5911,0.5794529948044309,0,
101,0.58,5878,0.5762180178413882,0,
101,0.58,5857,0.5741593961376336,0,
101,0.58,5968,0.5850406822860504,0,
101,0.58,5953,0.58357023821194,0,
101,0.58,5899,0.5782766395451426,0,
101,0.58,5951,0.5833741790020586,0,
101,0.58,5918,0.5801392020390158,0,
101,0.58,5992,0.587393392804627,0,
101,0.58,5972,0.5854328007058132,0,
101,0.58,5933,0.5816096461131262,0,
101,0.58,5903,0.5786687579649054,0,
101,0.58,5840,0.5724928928536418,0,
101,0.58,5960,0.5842564454465249,0,
101,0.59,6072,0.5952357611998824,0,
101,0.59,6081,0.5961180276443486,0,
101,0.59,5986,0.5868052151749829,0,
101,0.59,6039,0.5920007842368396,0,
101,0.59,5955,0.5837662974218214,0,
101,0.59,6019,0.5900401921380257,0,
101,0.59,6061,0.5941574355455348,0,
101,0.59,5972,0.5854328007058132,0,
101,0.59,6048,0.5928830506813058,0,
101,0.59,6038,0.5919027546318988,0,
101,0.59,6004,0.5885697480639153,0,
101,0.59,6050,0.5930791098911872,0,
101,0.59,6038,0.5919027546318988,0,
101,0.59,5869,0.5753357513969218,0,
101,0.59,6050,0.5930791098911872,0,
101,0.59,6081,0.5961180276443486,0,
101,0.59,6114,0.5993530046073914,0,
101,0.59,6022,0.5903342809528478,0,
101,0.59,6098,0.5977845309283404,0,
101,0.59,6018,0.589942162533085,0,
101,0.6,6149,0.6027840407803157,0,
101,0.6,6173,0.6051367512988922,0,
101,0.6,6145,0.6023919223605528,0,
101,0.6,6111,0.5990589157925693,0,
101,0.6,6177,0.605528869718655,0,
101,0.6,6159,0.6037643368297225,0,
101,0.6,6168,0.6046466032741888,0,
101,0.6,6107,0.5986667973728066,0,
101,0.6,6155,0.6033722184099598,0,
101,0.6,6030,0.5911185177923733,0,
101,0.6,5986,0.5868052151749829,0,
101,0.6,6228,0.6105283795706303,0,
101,0.6,6101,0.5980786197431625,0,
101,0.6,6071,0.5951377315949417,0,
101,0.6,6213,0.60905793549652,0,
101,0.6,6141,0.6019998039407901,0,
101,0.6,6110,0.5989608861876287,0,
101,0.6,6089,0.5969022644838742,0,
101,0.6,6115,0.5994510342123321,0,
101,0.6,6135,0.601411626311146,0,
101,0.61,6168,0.6046466032741888,0,
101,0.61,6179,0.6057249289285365,0,
101,0.61,6240,0.6117047348299186,0,
101,0.61,6176,0.6054308401137144,0,
101,0.61,6215,0.6092539947064013,0,
101,0.61,6264,0.6140574453484953,0,
101,0.61,6154,0.6032741888050192,0,
101,0.61,6297,0.6172924223115381,0,
101,0.61,6128,0.6007254190765611,0,
101,0.61,6262,0.6138613861386139,0,
101,0.61,6276,0.6152338006077835,0,
101,0.61,6232,0.610920497990393,0,
101,0.61,6179,0.6057249289285365,0,
101,0.61,6247,0.6123909420645035,0,
101,0.61,6108,0.5987648269777472,0,
101,0.61,6225,0.6102342907558083,0,
101,0.61,6162,0.6040584256445447,0,
101,0.61,6192,0.6069993137927654,0,
101,0.61,6207,0.6084697578668758,0,
101,0.61,6273,0.6149397117929615,0,
101,0.62,6367,0.6241544946573865,0,
101,0.62,6291,0.6167042446818939,0,
101,0.62,6420,0.6293500637192432,0,
101,0.62,6279,0.6155278894226056,0,
101,0.62,6267,0.6143515341633173,0,
101,0.62,6180,0.6058229585334771,0,
101,0.62,6272,0.6148416821880208,0,
101,0.62,6362,0.6236643466326831,0,
101,0.62,6361,0.6235663170277423,0,
101,0.62,6289,0.6165081854720126,0,
101,0.62,6291,0.6167042446818939,0,
101,0.62,6346,0.622095872953632,0,
101,0.62,6315,0.6190569552004705,0,
101,0.62,6323,0.6198411920399961,0,
101,0.62,6227,0.6104303499656897,0,
101,0.62,6310,0.6185668071757671,0,
101,0.62,6298,0.6173904519164788,0,
101,0.62,6301,0.6176845407313009,0,
101,0.62,6338,0.6213116361141064,0,
101,0.62,6279,0.6155278894226056,0,
101,0.63,6402,0.6275855308303108,0,
101,0.63,6420,0.6293500637192432,0,
101,0.63,6442,0.6315067150279384,0,
101,0.63,6396,0.6269973532006666,0,
101,0.63,6365,0.6239584354475052,0,
101,0.63,6441,0.6314086854229978,0,
101,0.63,6412,0.6285658268797176,0,
101,0.63,6401,0.6274875012253701,0,
101,0.63,6368,0.6242525242623272,0,
101,0.63,6322,0.6197431624350553,0,
101,0.63,6463,0.633565336731693,0,
101,0.63,6373,0.6247426722870307,0,
101,0.63,6392,0.6266052347809038,0,
101,0.63,6450,0.632290951867464,0,
101,0.63,6471,0.6343495735712185,0,
101,0.63,6421,0.6294480933241839,0,
101,0.63,6532,0.6403293794726007,0,
101,0.63,6524,0.6395451426330752,0,
101,0.63,6423,0.6296441525340652,0,
101,0.63,6485,0.6357219880403882,0,
101,0.64,6537,0.6408195274973042,0,
101,0.64,6549,0.6419958827565925,0,
101,0.64,6521,0.6392510538182531,0,
101,0.64,6462,0.6334673071267523,0,
101,0.64,6537,0.6408195274973042,0,
101,0.64,6575,0.6445446524850504,0,
101,0.64,6515,0.638662876188609,0,
101,0.64,6541,0.6412116459170669,0,
101,0.64,6506,0.6377806097441427,0,
101,0.64,6517,0.6388589353984904,0,
